date,desc,btc_in,btc_out,hash,bal
20140218,PAYMENT SENT,0,-0.01114639,6d5d4c81aa504d27e7ddddf08b2ac3b4ab5ec69f053af6307abd47cbfbd2753f,59.0229182
20140218,PAYMENT SENT,0,-0.3533735,dae5f23b67f11fdca4fee38d196ce41f8118192cef26644231f7ff636d5feab3,58.6695447
20140218,PAYMENT SENT,0,-0.03019972,1b9e9ed9a846dc7076d9972a098410fefb518f62a4b6da2dd25dc38a2e59fcac,58.63934498
20140218,PAYMENT SENT,0,-0.01012988,9e2c43c48785bee1d34ea518e90cdafaf6aac44abefc82b8adc1028f7c012a95,58.6292151
20140218,PAYMENT RECEIVED,0.05,0,ee24cc56a8843a69bb79d6914730826e6adf646b4523d934643c444272556142,58.6792151
20140218,PAYMENT RECEIVED,0.019,0,aab45451f38561df90e4e30f7237ca9db95a40c4d560d791f938a22fc295721a,58.6982151
20140218,PAYMENT SENT,0,-0.14571641,87c1f52068fde3c970d647e75c7477ea943e1706dfaa6b29d9242e44596ea77d,58.55249869
20140218,PAYMENT RECEIVED,0.02,0,f0fdf8554fa2c6a8073e727a522ed8af48c31ee287cffa4fa9311b53ff81fdf9,58.57249869
20140218,PAYMENT SENT,0,-0.1197945,0271f8cbb80a7a64d18f5979a1239cdd99a72e847f0ea545dc846372d9949e57,58.45270419
20140218,PAYMENT SENT,0,-0.03545751,f125af4354c713e69a4fbd471e1fc1de728e4ebccdd2980041b82a9df22c0e09,58.41724668
20140218,PAYMENT SENT,0,-0.03896923,b0b94fa88ccddc8e730f0c1933453d2b51cf90227a5b8cf2024f894002180436,58.37827745
20140218,PAYMENT RECEIVED,0.02,0,28832d9bafe13f4ad022ee5e70bec9f27fdb8307cc7577234235e52534829dfd,58.39827745
20140218,PAYMENT SENT,0,-0.05512043,87f2c61cffdc3517399e54ca77ac604361919b4086580c293e695e64917d56ba,58.34315702
20140218,PAYMENT RECEIVED,0.2547,0,e4bfc42f438af2cf62c47e1d21dd4c033093b159064b145263a4b8d7fe93a664,58.59785702
20140218,PAYMENT SENT,0,-0.14385572,f846754d6f6cfd4c9eb3e2a3780b85089858fa7b46469cf57790ba884d63de8e,58.4540013
20140218,PAYMENT SENT,0,-0.01444637,ad346b0b4de2906c39dcbb9520daf05fd81b78c0433835e9abbbc247c67c0415,58.43955493
20140218,PAYMENT SENT,0,-0.02483151,fe464df904f4119b0c37fbffc188202c766075d3888a1df4b0e50bba5d71d9f4,58.41472342
20140218,PAYMENT SENT,0,-0.06196707,691351f3a60bb4e651b8cb0156908e4a9f59141ca385df701e6f55da48da6622,58.35275635
20140218,PAYMENT SENT,0,-0.15080604,dbaaf226a64b638a0a73290eef700c13dd5bfa193d7370b0d96a7f56c5277a47,59.26125334
20140218,PAYMENT SENT,0,-0.01139285,32f16b9b42d5e245ddb7305a6893e85fa698b5b017d574f12ec6264a1926a1ea,59.24986049
20140218,PAYMENT SENT,0,-0.01537103,308229b17daa300fcf07ff952f709365653c08c6bf58441799c46763f9b9538f,59.23448946
20140218,PAYMENT RECEIVED,0.05,0,3adbc06b041674d5578e189972b454a1581723e79e678d01c30d291025397b7a,59.28448946
20140218,PAYMENT SENT,0,-0.03149692,bd1a03d01349c33fb938ff4323519f0893387253dcc445ba1707da11053c4e56,59.25299254
20140218,PAYMENT RECEIVED,0.0734,0,ddfa3e4cce6085ed142407a77bbaf6ba1161bc9fd9b0211d83be0108508091a6,59.32639254
20140218,PAYMENT SENT,0,-0.08831653,a640d5aef34a89c6c8e0a207ee1375e97a04364d7abcb9eaf8bde4147af4f315,59.23807601
20140218,PAYMENT SENT,0,-0.09031029,e4aa155b8ca1c5350257425d03b38804f2827a989146970a513d6263cbf86c2a,59.14776572
20140218,PAYMENT SENT,0,-0.02749915,4614d6cf20f96682237e11aebf7dd8476395ab26c5da1df2eb62e588268fc2b7,59.12026657
20140218,PAYMENT SENT,0,-0.05098815,de77a08bebcde253845c1a0a4b47dee9c0761d149baabf12b837c8c83b62a45c,59.06927842
20140218,PAYMENT SENT,0,-0.01010584,31a10b723d6a763ee094366635b0c50c5f59633050f852b1a27af5de2a99a26d,59.05917258
20140218,PAYMENT SENT,0,-0.02723127,e1ea20960dddb469a0bf21e74b4aada366f681b95af6a8505bb8a0400d5658a8,59.03194131
20140218,PAYMENT SENT,0,-0.01122835,940d3f960e56150d81b19865b940e4cff8c4b4046702669144694acec1d5fc83,59.02071296
20140218,PAYMENT SENT,0,-0.01613515,02b74a9ab0d13cbfbccc7c2b3aab24f81cc29a12f17a85e6b54bf07f7f4711b1,59.00457781
20140218,PAYMENT SENT,0,-0.01551322,9797fe49c1d70712a307f2013dcafa9ca2e9ad7e456c83220c6ede4000440f68,58.98906459
20140218,PAYMENT RECEIVED,0.02,0,6f8d1222f4b24eba3797c015733b8952aa9074e3be174e40567974d4d873666d,59.00906459
20140218,PAYMENT RECEIVED,0.12,0,e479329be3774638ca289c9c4c2e567fc08c8e6776f3eb79cf7a51f7b5e6cb4c,50.84663139
20140218,PAYMENT SENT,0,-0.01348155,db02bebc77b34457457f5b5641e0e0bf0bca0f379e30c1528df4e65962d6a07a,50.83314984
20140218,PAYMENT SENT,0,-0.1138763,510ef2dc0347edabc282c72a5fb8a846b3ac8c333705649032ff0b1d9ab3f2e1,50.71927354
20140218,PAYMENT SENT,0,-0.01049105,76f8563bd0a9e0d87681987fdb670299e81851e3917a4421e634a684581360f2,50.70878249
20140218,PAYMENT SENT,0,-0.01325766,47f61f533541b03bde0bdafa3f03cb97d1e7132389edaebce15c2502c9b65f85,50.69552483
20140218,PAYMENT RECEIVED,0.11685,0,6ead901386782bbc43b9166ec8dcbd63ff075cd51c07d6358193bb1f7842a74c,50.81237483
20140218,PAYMENT RECEIVED,0.3,0,6285a5c5ca5c63054a8bfcae91334184f68f3f7d5e979a20cd5977becd2e7a53,51.11237483
20140218,PAYMENT RECEIVED,0.049,0,3f0495a1d1bf8f02e66b8d2b04286fbd8bb805d3987003efc6f9fab85c69b991,51.16137483
20140218,PAYMENT RECEIVED,8,0,f8d381979d294c2fed66cda308a9da2c70f657eddef7c3a905d0a97a9a197ab9,59.16137483
20140218,PAYMENT SENT,0,-0.01767366,735c5eada0f1d734b4ccf3e4e754932794562516ee14ee92eb0801d44f008918,59.14370117
20140218,PAYMENT SENT,0,-0.17923476,64f55ce03784f8e7bf2376b4e72b69a9b350e49d501c0d7f173b5cb3741e7e10,58.96446641
20140218,PAYMENT SENT,0,-0.01685454,fd4b2b6842081283d4aa29f129942b3af8dffc28db662a080ac60d3dfdd7fdba,58.94761187
20140218,PAYMENT SENT,0,-0.02681956,9d9986f1cf631cf1eefa79b6734ddcb356dc195cd49d92072c1ec1d36b8e6bb7,58.92079231
20140218,PAYMENT RECEIVED,0.02,0,69d9d36adb7e542b46fb2cc5efd8181647042141465b168a9578efa23314afa3,58.94079231
20140218,PAYMENT RECEIVED,0.03107497,0,84feba2e73feaeb5d24ec9fee4aa6554a22e053212da2e01df9a328f07b12981,58.97186728
20140218,PAYMENT SENT,0,-0.02741885,079de98170d5adfc3535eed1b286255ac33415000f443bf08e6d5533206ce9d3,58.94444843
20140218,PAYMENT SENT,0,-0.17934269,8e9e1dcd85807bfbb7892cbe2665608c1e827990ce0a784d7ae0bcc728cf5d33,58.76510574
20140218,PAYMENT RECEIVED,0.1203,0,2b91b6fdb7b467058103d15baf5039e59dc83f9aee554151fb9f1f2903689c7e,58.88540574
20140218,PAYMENT SENT,0,-0.01992917,e3553f2f5752f3edd36c290e2c063a98e5f821e3e00ea46bc3699066f539f120,58.86547657
20140218,PAYMENT RECEIVED,0.254,0,d0e65ae132b1bb99a22471cba186226f4c8fa8f9ee739b0d4beeed921d10e47b,59.11947657
20140218,PAYMENT SENT,0,-0.16136788,9bc40f5e24c99355fbedc1c9b5de1a59e406e02d22508f4185d65e7ab69aa64d,58.95810869
20140218,PAYMENT SENT,0,-0.04562552,7b162ea6c1c40a193a485ca4399a5c4941d097f903afccc8832303a23431b03d,58.91248317
20140218,PAYMENT SENT,0,-0.07349993,2f47682eb1d7fac01b13eaf7b3789a018d32fd45f953de5ddcf3c49e10dfdcc2,58.83898324
20140218,PAYMENT SENT,0,-0.01032644,c0ea49ff2d0c1b27253f6df3097b46d6ceefe2cc1b6135cc98b9743989d27fa4,58.8286568
20140218,PAYMENT RECEIVED,0.21850258,0,9e780ffe92a48dc3145e8e063b1b3f1ce720ec65cdf9e5f273d4cf9b25e40c85,59.04715938
20140218,PAYMENT RECEIVED,0.2489,0,a7c3e0dee9820d18a2159efc547f5bb57a95d3b0eb18c1416419af1eda2813c5,59.29605938
20140218,PAYMENT RECEIVED,0.017,0,850bdb50a2b469f4656ecd083a1588ef495165c2ed712fbc4f0cc612d168817f,59.31305938
20140218,PAYMENT RECEIVED,0.099,0,fa2d2bf71f0d729b1ce44718f3ce98e09302327b9c3812e8761fc3e6baace51c,59.41205938
20140218,PAYMENT SENT,0,-0.01140501,401a3833c50a55db86720dd68a528b4e0c889440efd19d0fde24138edbe2391f,45.45884089
20140218,PAYMENT SENT,0,-0.01136744,35c33d6ce0333b1b3dbb4a8ab22aac900f8d51a7263018d42a92ec49af3f2d21,45.44747345
20140218,PAYMENT RECEIVED,0.2,0,d8c2ce5856a529126a44f2c2170e3cbeb5f2c77b1ce3092fff5ffc102fd9d52d,45.64747345
20140218,PAYMENT RECEIVED,0.025,0,10d98408e172fdb6d91badd9a1b874fc0726951fd3fdffb24fba6d3b57278bb3,45.67247345
20140218,PAYMENT SENT,0,-0.17791428,740810185fd1c4e48ab27a200f0757ac69744f191f3ed93348eaf4f2a9a339bd,45.49455917
20140218,PAYMENT RECEIVED,2,0,440152f0fe146e2a66fbc43ebcb5bf5e6a9914f2121fe7e2b3430a5639934564,47.49455917
20140218,PAYMENT SENT,0,-0.01998385,b8c07cda387cba1687df872e2c558c1b6b73c045d0b128c61db476da5b02c941,47.47457532
20140218,PAYMENT RECEIVED,0.042,0,0933a122ddbf7279baade820b6d75898fde7132dedb69be3738c0cc86dff8c0c,47.51657532
20140218,PAYMENT RECEIVED,0.1,0,c26cd501949c63680947bde639bb309a0e61822c9abc05ab08e685d6e6a629b2,47.61657532
20140218,PAYMENT SENT,0,-0.25942292,063eaa326ce1c26ecca27c25b354e087940ee52fa85a3ece3120a71d3e92a442,47.3571524
20140218,PAYMENT SENT,0,-0.41561175,78b338899d7c0ae26ce68af7d9dac28fcd6c5ca0b11b1c290ffd86197e024f12,46.94154065
20140218,PAYMENT SENT,0,-0.01025391,e686da252b7479e9479b66a3c6858caab47097068c903a6e4ef0d823c504bd66,46.93128674
20140218,PAYMENT SENT,0,-0.54575312,7346a0c0c85c561800bf68577b04c1a71ecf42fd4b762fe8474f3e69fec1a019,46.38553362
20140218,PAYMENT RECEIVED,0.02,0,98a06d7a43ea36db2ae2b2a69f5a79322302cedfb5b2f11276caa9b928998c74,46.40553362
20140218,PAYMENT SENT,0,-0.07661411,9874f99661ef48412c931a20078a3898af7d908e02728631f8390fcb69da2954,46.32891951
20140218,PAYMENT RECEIVED,0.09795869,0,e8bdf864ff666aeeb7e8f27badf84d44e61d866973050db5d461073ee695b5df,46.4268782
20140218,PAYMENT SENT,0,-0.20356997,32655de6683ea8a16c592c42a48d2c4843241e31f3a3f984fb62fde905ccdc3b,46.22330823
20140218,PAYMENT RECEIVED,0.016,0,0fd6ed3fc64cbed1b07f572bef2a91d2e14101090a8cb8b1e46f75436f0dfaee,46.23930823
20140218,PAYMENT SENT,0,-0.02061363,d5db84dfe126fb01f278f8fe079f1204f9220fdbafc740259eec3e54b8be192e,46.2186946
20140218,PAYMENT SENT,0,-0.01170347,c525911f47da657c79abe4e66664a8b7698c762cb69b1c17e5023731384de17e,46.20699113
20140218,PAYMENT SENT,0,-0.01094291,9ae688e716cab54a5f80940ffe9469b4ad35843035946141bc18ceb1b4a4629b,46.19604822
20140218,PAYMENT SENT,0,-0.04137626,b9c0248b20194990d0c8d4a734f88d9974f8aa6de3000133158d01ba227baf62,46.15467196
20140218,PAYMENT RECEIVED,0.03,0,96ba215a14d324155dab5ee897457a161738d9c25e19607e4943ca9a04730501,46.18467196
20140218,PAYMENT RECEIVED,0.031,0,cf9389e0cd9b70439953dd4fe1c75633dae3c3f1eb78015f207fb34110e9204d,46.21567196
20140218,PAYMENT RECEIVED,0.8772,0,5efb70d5885a6c1f2b94132a9d285dcfcd8179f178f36f1d80f470ed48ba18bc,47.09287196
20140218,PAYMENT RECEIVED,0.05,0,1784ca5b3dd3d0ff5bebe11d9efafde95bc779f356666716dda134bb70a97d35,47.14287196
20140218,PAYMENT SENT,0,-0.0190183,d8d03b242208b2b3e086e4b177f16ac8bca5a7140813ffe5e4dd8d53aee7cd40,47.12385366
20140218,PAYMENT SENT,0,-0.05642388,7135a7cbe7e4b2d4658aa17c62b4111177c6a78921be416eaa38e019f4b1e1f7,47.06742978
20140218,PAYMENT RECEIVED,2.5,0,0b7b9b33cdb859e56c6b289a4a8e15e3dd971d353e15745f3878845731708448,49.56742978
20140218,PAYMENT SENT,0,-0.04079839,232809a509c8f17bdb8b9ceac9060904560e8b3b9cc11958e7d5a06efd7ad59f,49.52663139
20140218,PAYMENT RECEIVED,1.18,0,a09148e333f9f14d7661895364257a967dbb19da1fa4a851342a615cd869af62,50.70663139
20140218,PAYMENT RECEIVED,0.02,0,80e03786c5fde240e5f07692ccbdf63e816cae3463abcdce8e4442c145569cc1,50.72663139
20140218,PAYMENT SENT,0,-0.02712933,f5e45dc8a204478da19bdd343e621dce19ba9de64c6d04e75fecbb01a9086ca6,17.11300681
20140218,PAYMENT SENT,0,-0.01296227,a2a9e3dd6d85a736beb5daf1c66eda95d9a01851068ea6abd48a3bc181aca787,17.10004454
20140218,PAYMENT SENT,0,-0.04245273,72328ff97a58843c3e56711e45864a1e759f0ded6a2ed14879999318c5530360,17.05759181
20140218,PAYMENT SENT,0,-0.01748493,6aca1e18fb04e30b667813825e67b3571d8c7e65adaa4aa8243d5506cfba8368,17.04010688
20140218,PAYMENT SENT,0,-0.05977435,0dd24af4c25892aabf5a1436be06f459c4ee755ea6ec3a8e29d4d3337b580198,16.98033253
20140218,PAYMENT SENT,0,-0.05268792,ebe88df9bef5139d88088c9f9ba2eda651440649ab38dffdcc0930273d658e90,16.92764461
20140218,PAYMENT RECEIVED,0.214,0,de16d0a1146b6b51bda443d72e944b30e3bce6d18c9ae9788e3efa64dd9bc13d,17.14164461
20140218,PAYMENT RECEIVED,0.02,0,b237181670d576ab264dcf21a67ac7845bbf1edd8da4783e5b1c72f7caa825cc,17.16164461
20140218,PAYMENT RECEIVED,25.1,0,021a993c9dc7750a53f3e7ff8ade7128a471663b6edf7d3eeaed88e1ddf9309e,42.26164461
20140218,PAYMENT SENT,0,-0.09733767,eef41c08fffaae4ec4347fb35f126a5f7ee0619720215093d821b7945ad8df6e,42.16430694
20140218,PAYMENT RECEIVED,0.02,0,98d50843e4623ba13bd694bd2a3d2747c36b40cfabf3b6db2cf7eb16efb2a1c2,42.18430694
20140218,PAYMENT RECEIVED,0.5,0,a65303674c84d6c71e2f779a71b550138f9fbf29348071a99a9c4ffb8b604a0d,42.68430694
20140218,PAYMENT SENT,0,-0.23047031,ddfa33b72466e12a4b5bdc6f5a60e26e68cbe9505b77cff5003fc0a2ae2c4626,42.45383663
20140218,PAYMENT RECEIVED,0.0001,0,aca7331cdfb041acf38a005716273e8b4feb57172651644ae2a8c5a6f73d3f29,42.45393663
20140218,PAYMENT RECEIVED,0.0001,0,bf48add0eed36e895ee8d719961ecc43a0eff881c6937feeb86ded11973b27d2,42.45403663
20140218,PAYMENT SENT,0,-0.04551938,f4ff6f3cdf257f4eb402903f886a43c2dd1cc0a52b02ea7ecfcb914c12aa44ea,42.40851725
20140218,PAYMENT SENT,0,-0.01084282,d91e36382027562e3d26b8583591649764bced0a30fd82117c4b952a4518338c,42.39767443
20140218,PAYMENT SENT,0,-0.02002742,08de9822b164d977903d051676de78669cdd7f4af435ef91992c1479120c00f6,42.37764701
20140218,PAYMENT SENT,0,-0.04453309,6203996462197c467602bd31ff96ad8531d7f4089725251651b2c3ea56b0eadd,42.33311392
20140218,PAYMENT SENT,0,-0.0156278,f4d20875c18752984f044532821f948023152e6748932873913a323b467623db,42.31748612
20140218,PAYMENT SENT,0,-0.01043699,27a937c5322562e4767fd4408b8a33264b7adbdb38256eb3923915641147ffec,42.30704913
20140218,PAYMENT SENT,0,-0.01946511,e37c58021d2481da657e42b8b302a631e7696523c759a4fcfa0d8f27289f4f83,42.28758402
20140218,PAYMENT SENT,0,-0.08414521,eae8d8c5779809eb4bf03b835cd6a6f2877a8536ea7337ae19b69417107eb59b,42.20343881
20140218,PAYMENT SENT,0,-0.06343562,919bf08e5fad35f4e91bd02a609973ea71126b5fc52f441b13a87156ac5adf3a,42.14000319
20140218,PAYMENT SENT,0,-0.04217846,73dbe0a1647ca17c4f668004f94319d714aff9a5d9a8e19c93f03f1beed079b3,42.09782473
20140218,PAYMENT SENT,0,-0.01020524,494b286171752e9d7e83df5024f2077ffeb1acd68411f4fd6cd35f81e1009fee,42.08761949
20140218,PAYMENT SENT,0,-0.0743449,8e98d4052941220d8062551811801bde218aed677d5257db0432a3d9313255df,42.01327459
20140218,PAYMENT RECEIVED,0.07,0,b14d5355a3f50655d4c00abe77a3837895b05e52b0d0e2bb4c9d8a6431836c7b,42.08327459
20140218,PAYMENT RECEIVED,3,0,e3a038c5924526e6e78200d36e5e701383e84b205a983c79dc49d7f320c44e77,45.08327459
20140218,PAYMENT RECEIVED,0.05358572,0,f8eb771d7440c94f6d123c097d62faca7ecce080ce6ab8b6c0b6f64cf11caa26,45.13686031
20140218,PAYMENT RECEIVED,0.02,0,72033864c04aaa64ef8ad52d11852a876f937c1a5e60e320cd82af93d875e28d,45.15686031
20140218,PAYMENT RECEIVED,0.0285,0,0fc50bd3c99e386a7d5a950aaee9f610d9a5da4b100b9ebd264a9cd02b2c24b1,45.18536031
20140218,PAYMENT RECEIVED,0.016,0,2577b59cbf0371b43a14c200c0236b4e172d7a69d29a82060d4c216bd993b0da,45.20136031
20140218,PAYMENT RECEIVED,0.03,0,4c592a5b5136a4b861a5d24e601979aa42f9c3ca7b475484b0bd5a8162224fd5,45.23136031
20140218,PAYMENT RECEIVED,0.0798977,0,b7707537603be1731f2fded0b6f68eb0a030d229aa52e28018bfac9d88eefacf,45.31125801
20140218,PAYMENT RECEIVED,0.0194,0,d017de9e10d70c5152ce3c9eb7bd2047075e8f813aca161ed6ed82909eb44341,45.33065801
20140218,PAYMENT RECEIVED,0.1547,0,7ebf1e97f4eb17f2e70326c912981face304b8e881589c83d5b3fca5c67e445a,45.48535801
20140218,PAYMENT SENT,0,-0.01511211,68c13241fe82877f7ad9bd614f223486418da08bf7e670cd5b8144349922f5fb,45.4702459
20140218,PAYMENT RECEIVED,0.02,0,f3f50b268ea17c753c2d21a2a6002dd2507a8085b138e512e81f9b9ef6496337,15.36408551
20140218,PAYMENT RECEIVED,0.108,0,94ab27d1fa8b3242bab680538de62670e5793ba3af2e91bd912146d059669bd1,15.47208551
20140218,PAYMENT RECEIVED,0.18,0,fb6ce19a00e535b7829df7dd532f058b4777e16ff61e5b857b0f9b4e78501996,15.65208551
20140218,PAYMENT SENT,0,-0.26136208,964dc197fc6f61611aa98d17220e93938ef6fac307589adf91d7b19381e3b7f9,15.39072343
20140218,PAYMENT SENT,0,-0.01974565,88c3ee705d93df545652baf9e2b47111e441a0ff23eba65792871d2418f62f34,15.37097778
20140218,PAYMENT SENT,0,-0.06340573,e498fcdcfd5a1d42a26ffbd8b1b2e4e0744e48def1e8bb5d007b4162a673d8b6,15.30757205
20140218,PAYMENT SENT,0,-0.06184172,a1aad545266e3e61bcec4b2c267a54a4f92efedf2ad4ed46930317d9287d1fa0,15.24573033
20140218,PAYMENT RECEIVED,2,0,1f74c6f180a1d4f3de46bc17affceea8e4fe4f97aa2cea9c0b2ce0ab514926b1,17.24573033
20140218,PAYMENT RECEIVED,0.02,0,ca1a7663287216b96c1f14bed53a50d5647da67bc78c26bdeb5b6afabf1276d7,17.26573033
20140218,PAYMENT SENT,0,-0.10729338,3d4bd0d4c79a187ab6f1c039eea2a1563c9a4e96dbe7113289d592fc66a4d58f,17.15843695
20140218,PAYMENT RECEIVED,0.1,0,b5f28f75525d1ff5a34603005491c86e24a7c22e4a3db32ddd44ecf282eb3eb3,17.25843695
20140218,PAYMENT RECEIVED,0.019,0,bd67947c5b7bd04636a92f06e5dca299c0f76d8c87df2e9df1749de37d4ff734,17.27743695
20140218,PAYMENT SENT,0,-0.37643847,e0586fefa775c9471e080f599c690e1c816827f3d0bb1b5f0cacd29b4df3cb36,16.90099848
20140218,PAYMENT RECEIVED,0.6,0,5aa97427c75769baf77f67d6b6cff1de0bb00850af8ec5b1d50f947935de83d7,17.50099848
20140218,PAYMENT SENT,0,-0.06338632,68f272fb34301fd31d8948471382b0d1f49624331f14612b0051b437db03717a,17.43761216
20140218,PAYMENT SENT,0,-0.01332737,a31d13ac37fc5892b8c2e01f6ed57f5bb5333df578fef5538ca993331adf55ca,17.42428479
20140218,PAYMENT SENT,0,-0.02868063,ecc9ad3f3dea8e807f047e4ed84556c3cda18fc50915a53fd3242b645cda0be5,17.39560416
20140218,PAYMENT RECEIVED,0.05,0,0ddec627ccac033eafc3363b20ec6c639ed79b459909128b91f230c7e9251b01,17.44560416
20140218,PAYMENT SENT,0,-0.15107425,9fcfc4664ce1ea5e8e835d9c272ca68e564d7fe983a09e4dd346bb2133b6c61c,17.29452991
20140218,PAYMENT RECEIVED,0.06,0,1aeffe846c061543fd3fd73892fe209ff93ee023f492a6e8af90b244337db956,17.35452991
20140218,PAYMENT SENT,0,-0.21439377,435181061d2f9defa81198a3bff4dfb2aa740946adbce2ed082fd445752b9d2c,17.14013614
20140218,PAYMENT RECEIVED,0.5,0,2af805d5b4226a3380956d716234eafc989c4cdd9c78831ea4e5bf3ade435a86,14.52179142
20140218,PAYMENT SENT,0,-0.19771196,acaa35928eba64cbb264d008ca5475599a958db920fc671a469079edeef50100,14.32407946
20140218,PAYMENT SENT,0,-0.04955582,1a20f0481c1b1413b3e68251030a81578a02b3221da326c15363591ed8cd491a,14.27452364
20140218,PAYMENT SENT,0,-0.0151758,d680752edc18ab8aacab0c2a019ae5ca50b98011f9341e3c168559d4786fdeb1,14.25934784
20140218,PAYMENT SENT,0,-0.01868467,fe866b67d5194c1a80f055726ccaf8f5db9da233ed04d29bc8e911f009953865,14.24066317
20140218,PAYMENT SENT,0,-0.01118857,2b119c6bfd0f5503bc135069fc644ef2a312b9f6137caa25bee3e38e02798ad8,14.2294746
20140218,PAYMENT SENT,0,-0.01017609,8b1f0bacf864d241c3c734bc6ab89a60a46af413ccc6c0d7d4681b223bd02901,14.21929851
20140218,PAYMENT SENT,0,-0.0151758,ad8666007d28d154ffb349ebaed20254c398bbb07ed693819fa8581f97820a65,14.20412271
20140218,PAYMENT SENT,0,-0.08805949,1ccf46f99ce0ec8625367f8b8df21910a93b70f571b0e1a2ba45c647f72bf1b5,14.11606322
20140218,PAYMENT SENT,0,-0.04943627,6a09b7e5c824970e7e2a04684fc39806b58dfc2501bfd61d97c6a6b804876382,14.06662695
20140218,PAYMENT RECEIVED,0.016,0,b7de3d9877bcbc107513d5576f0ce93f82cabadda9e472c50a599f0725e042e0,14.08262695
20140218,PAYMENT RECEIVED,0.35429689,0,f5a66bc37afebfa685207109516f2235ac168f879ad0a1fb4731b5b79432b2f5,14.43692384
20140218,PAYMENT RECEIVED,1.254,0,d18492cd6046c342e44ddff354934cba29eb91a22ca7fe4c5f6dfa72f3e5fc3c,15.69092384
20140218,PAYMENT SENT,0,-0.06861259,89f931b15b5feadaf2849e882c352f315fecec8e65d56885d4c41e9ae3d1e138,15.62231125
20140218,PAYMENT RECEIVED,0.04971,0,7f92983f9cb2f712fa969c870eba849102906f1bf7843674a852366c35f25c17,15.67202125
20140218,PAYMENT SENT,0,-0.24531927,05e914a9cbf997c5f980f17a44b2b87cafd238652a838c414f206446a3e2dbca,15.42670198
20140218,PAYMENT RECEIVED,0.23,0,e2966b1e6b8a1691c71484846d6a4a4cf31dde215155d5fa0de4673c0dce1e4f,15.65670198
20140218,PAYMENT SENT,0,-0.01662576,9cb6ea1909f6450bd26e4f86b30ff61c52c5f1f788b75f341f294b0b2c20cbe7,15.64007622
20140218,PAYMENT SENT,0,-0.16135275,6953562002c96a92b57ffe63b18c440dbd75060c86b1d826006d86b7b7d05fa6,15.47872347
20140218,PAYMENT RECEIVED,0.03,0,012438508bb1f1ef238c352e3d4a5a6c06d76402edb572d7970143bba8b8bd72,15.50872347
20140218,PAYMENT SENT,0,-0.01176107,5aa1e1bea8861c9b6216279dcd467788702ca5d8d93d8be03e1166b482ee5cb3,15.4969624
20140218,PAYMENT RECEIVED,0.049,0,42efb9626eeb26d3c9ffca693a3b23a48f3fa024333baea8c2d782f2cb96530d,15.5459624
20140218,PAYMENT SENT,0,-0.08841022,b029dfe837653f748215760ef86605d9fbc3cd83e513fcae8df007ca3c0d3ad8,15.45755218
20140218,PAYMENT RECEIVED,0.021,0,45e6e860bfa3385b069fab02e0c3ee81a8e8507ae85e687b9b232ce616dd493f,15.47855218
20140218,PAYMENT SENT,0,-0.02417269,d97e359460b4fc0c03f9d8af701442c4e2112b3ce32ab87e6cb0760da4b4d9f9,15.45437949
20140218,PAYMENT SENT,0,-0.01163546,c6f37738c29df0cc4f90f697d7cb18da3a85b7ec30c959ffd57226005d74d9a3,15.44274403
20140218,PAYMENT SENT,0,-0.0256,3a02545e26e92f5114da071b738a004b101502df066a011325a00a5688b5849b,15.41714403
20140218,PAYMENT RECEIVED,0.02,0,3c46d4621db3d9c47b9d9295810cd3751991a6dff34e24b7d59afb20739f317e,15.43714403
20140218,PAYMENT RECEIVED,0.02407269,0,b5419937f11c5534085004ce7c66563e58f0194bdc8f517f91c31be7db2bab75,15.46121672
20140218,PAYMENT SENT,0,-0.03752221,d2731e23490028fa4cc12d7814f6f6699e5d92f58fe6a18b50c5dd191f044a4f,15.42369451
20140218,PAYMENT SENT,0,-0.079609,34bba3ab5b5c3e98943c9571de054a8516751fc085e165962125a5349f54d1b6,15.34408551
20140218,PAYMENT RECEIVED,0.22,0,a11b1d0154e59073ab7a49f1192cec330454cea8c8f02a79f33844c0933b9f39,13.81211143
20140218,PAYMENT RECEIVED,0.25,0,ecbe2232c9983b20bbcc342db5ec5980b59782b5fe681f91f539c49ea6bad14f,14.06211143
20140218,PAYMENT SENT,0,-0.01299463,42533107b3ca0caab6fecf68ff4b8becb28851757e3929ac211de6b6014c1053,14.0491168
20140218,PAYMENT SENT,0,-0.01016366,c9c03c0018191fa7ecc4f5e2e92732733922790b6c49a1fade6ba9ba4cfdf010,14.03895314
20140218,PAYMENT SENT,0,-0.01860745,4116ee1d99b55e4b017fe81e8e02291015e1442c584d4cf4468eb4684859f509,14.02034569
20140218,PAYMENT SENT,0,-0.01013549,334e3c8673005e5c31073bb68a5a29e731be47b8cb39fd45def3406cc682935e,14.0102102
20140218,PAYMENT SENT,0,-0.03327364,3ed58697975022365b969cf0deca851d42dcda75b3c8d93e73ef43d4809f3064,13.97693656
20140218,PAYMENT SENT,0,-0.04757353,f7b9cc6741d74d5b8f48e6ead9e4bdc77c9fc1ac8ad66ec0923b32a51abea964,13.92936303
20140218,PAYMENT RECEIVED,0.3,0,1000401d33354066d353be66be93f7c5b554c63f677404a9b3687582f14f134d,14.22936303
20140218,PAYMENT SENT,0,-0.04612884,395d717c09af4f2f728b7a53f0e2bb386a71eb559b4bafa192c52507ddfdcc2d,14.18323419
